Local,Nome,Logradouro,Latitude,Longitude
GALERIA DE ARTE,Nancy Margolis Gallery Inc,523 W 25th Street,4.07E+20,-7.40E+20
GALERIA DE ARTE,Natalie Karg Ltd,325 W 38th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Nathaniel Moore Llc,121 Hudson St,4.07E+20,-740088638253243
GALERIA DE ARTE,Navarra Enrico,41 E 57th St,4.08E+21,-7.40E+19
GALERIA DE ARTE,Neal Meltzer Fine Arts,600 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Neikrug Marjorie Appraisals,136 E 64th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Neuhoff Gallery Inc,41 E 57th St,407624328993632,-7.40E+20
GALERIA DE ARTE,New Dorp Village Antiques Ltd,517 Broadway,4.06E+20,-7.41E+20
GALERIA DE ARTE,New York Art Expo Inc,3 Hanover Sq,4.07E+19,-7.40E+20
GALERIA DE ARTE,New York Art Gallery,1626 1st Ave,40775828416993,-7.39E+20
GALERIA DE ARTE,New York Gallery Tours,82 Charles St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Nexus Gallery Inc,345 E 12th St,4.07E+21,-739839451177135
GALERIA DE ARTE,Nohra Haime Gallery,41 East 57th Street,4.08E+20,-7.40E+20
GALERIA DE ARTE,Nolan Eckman Gallery,560 Broadway,4.07E+19,-7.40E+20
GALERIA DE ARTE,Northstar Research Associates Inc,215 W 88th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Nyabinghi Africian Gift Shop,111 Chambers St,4.07E+21,-7.40E+20
GALERIA DE ARTE,O J Art Gallery,446 Ave of the Americas,4.07E+20,-7.40E+20
GALERIA DE ARTE,O.K. Harris Gallery,383 W. Broadway,4.07E+21,-7.40E+20
GALERIA DE ARTE,Object-Image,91 5th Ave,4.07E+20,-7.40E+20
GALERIA DE ARTE,Oditi Inc,1500 Lexington Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Odyssia Gallery,305 E 61st St,407618747512849,-7.40E+20
GALERIA DE ARTE,Old Print Shop Inc,150 Lexington Ave,4.07E+20,-7.40E+20
GALERIA DE ARTE,Omniguard Art Guarantee,115 Broadway,4.07E+21,-740114722358904
GALERIA DE ARTE,One Twenty Eight,128 Rivington St,4.07E+21,-739869130305955
GALERIA DE ARTE,Opera Gallery,115 Spring St,4.07E+20,-7.40E+20
